trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,robot_id,steps_total,targets_found,task_cell_revisits,unique_cells_contributed,system_revisits_by_robot,task_cell_replans,path_replans,collision_prevention_events,blocked_task_quarantines,blocked_task_quarantine_time_s,maximum_quarantine_level,stall_recoveries,messages_sent,core_messages_sent,allocation_messages_sent,messages_delivered_to_robot,messages_dropped_to_robot,allocator_calls,allocator_time_ms_total,allocator_time_ms_mean,allocator_time_ms_median,allocator_time_ms_p95,allocator_time_ms_max,allocator_solve_time_ms_total,allocator_solve_time_ms_mean,allocator_solve_time_ms_median,allocator_solve_time_ms_p95,allocator_solve_time_ms_max,candidate_filter_calls,candidate_filter_time_ms_total,candidate_filter_time_ms_mean,candidate_filter_time_ms_median,candidate_filter_time_ms_p95,candidate_filter_time_ms_max,trial_status,stage,environment,parameter,value,setting,algorithm_key,canonical_algorithm,dga_iterations,comm_label,target_count_condition,scenario_generation_seed,scenario_sha256,out_dir,run_id
4,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,22,1,0,23,0,1,2,2,0,0.0,0,0,62,47,15,135,0,17,8.3918,0.49363529411764706,0.5012,0.767,0.767,4.9246,0.28968235294117645,0.2953,0.4992,0.4992,17,3.4672,0.2039529411764706,0.2024,0.2726,0.2726,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
4,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,23,3,0,24,0,0,0,0,0,0.0,0,0,62,47,15,136,0,17,8.2053,0.4826647058823529,0.5054,0.5862,0.5862,4.6965,0.27626470588235297,0.2985,0.3829,0.3829,17,3.5088,0.2064,0.2037,0.2554,0.2554,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
4,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,12,0,0,12,1,0,0,0,0,0.0,0,0,30,26,4,167,0,37,13.5323,0.3657378378378378,0.3717,0.5008,0.5021,6.3175,0.17074324324324325,0.1827,0.2342,0.2941,37,7.2148,0.19499459459459462,0.1908,0.212,0.311,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
5,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,5,1,0,6,0,0,0,0,0,0.0,0,0,14,12,2,103,0,57,17.5678,0.3082070175438596,0.3079,0.3894,0.6494,7.1625,0.1256578947368421,0.1276,0.1921,0.3622,57,10.4053,0.18254912280701754,0.1809,0.2192,0.2902,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
5,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,6,1,0,7,0,0,0,0,0,0.0,0,0,18,15,3,99,0,56,17.1631,0.3064839285714286,0.3098,0.4251,0.6129,7.1329,0.1273732142857143,0.1291,0.1903,0.4036,56,10.0302,0.1791107142857143,0.18109999999999998,0.2092,0.252,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
5,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,22,3,0,23,0,0,0,0,0,0.0,0,0,48,45,3,70,0,5,1.9407,0.38814000000000004,0.3594,0.5117,0.5117,0.9501999999999999,0.19004,0.1698,0.3015,0.3015,5,0.9904999999999999,0.1981,0.1905,0.2216,0.2216,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
5,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,16,0,1,15,2,1,0,0,0,0.0,0,0,38,35,3,79,0,22,6.4033999999999995,0.29106363636363636,0.27164999999999995,0.5162,0.5759,2.6837,0.12198636363636363,0.09140000000000001,0.2721,0.3655,22,3.7197,0.16907727272727271,0.1785,0.2104,0.2441,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
6,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,19,1,0,19,1,0,1,1,0,0.0,0,0,55,40,15,117,0,16,6.5022,0.4063875,0.36615,0.5666,0.5666,3.3043,0.20651875,0.1772,0.3472,0.3472,16,3.1979,0.19986875,0.18925,0.3083,0.3083,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
6,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,20,3,0,21,0,0,0,0,0,0.0,0,0,56,41,15,117,0,16,6.4365,0.40228125,0.38365,0.5914,0.5914,3.2929,0.20580625,0.1906,0.359,0.359,16,3.1436,0.196475,0.19219999999999998,0.2324,0.2324,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
6,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,20,1,0,21,0,2,0,0,0,0.0,0,0,45,41,4,127,0,5,2.2691,0.45382,0.4157,0.589,0.589,1.2265,0.2453,0.2038,0.3709,0.3709,5,1.0426,0.20851999999999998,0.2069,0.2392,0.2392,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
6,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,6,0,0,7,0,1,0,0,0,0.0,0,0,17,14,3,155,0,49,17.1543,0.3500877551020408,0.3337,0.4528,0.5851,7.6853,0.15684285714285714,0.1429,0.2193,0.3615,49,9.469,0.19324489795918365,0.1896,0.2236,0.2692,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,12,0,0,13,0,1,0,0,0,0.0,0,0,31,26,5,119,0,40,14.161200000000001,0.35403,0.32655,0.5614,0.5858,6.4188,0.16047,0.1353,0.3514,0.3728,40,7.7424,0.19356,0.19095,0.213,0.2215,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,23,3,0,24,0,1,0,0,0,0.0,0,0,50,47,3,101,0,5,2.1526,0.43052,0.4438,0.5447,0.5447,1.1458,0.22915999999999997,0.2311,0.3357,0.3357,5,1.0068,0.20135999999999998,0.209,0.2145,0.2145,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,14,2,0,15,0,0,0,0,0,0.0,0,0,33,30,3,117,0,31,11.258000000000001,0.36316129032258065,0.3537,0.494,0.587,5.2211,0.16842258064516127,0.1605,0.2935,0.3501,31,6.0369,0.19473870967741935,0.1917,0.2222,0.2369,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
7,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,14,0,0,15,0,4,0,0,0,0.0,0,0,37,30,7,113,0,36,12.8198,0.35610555555555556,0.3281,0.5638,0.5812,5.7005,0.15834722222222222,0.13545000000000001,0.3514,0.3548,36,7.1193,0.19775833333333334,0.1913,0.2354,0.3081,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,15,1,0,16,0,2,0,0,0,0.0,0,0,37,32,5,99,0,11,4.0703,0.3700272727272727,0.3245,0.6601,0.6601,1.8718,0.17016363636363635,0.1372,0.4155,0.4155,11,2.1985,0.19986363636363638,0.1878,0.2481,0.2481,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,12,1,0,13,0,0,0,0,0,0.0,0,0,33,27,6,103,0,20,7.3533,0.367665,0.31999999999999995,0.6031,0.6154,3.5688,0.17844,0.1372,0.3813,0.4559,20,3.7845,0.189225,0.1823,0.2218,0.242,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,17,2,0,18,0,0,0,0,0,0.0,0,0,41,35,6,96,0,7,3.1885,0.45549999999999996,0.4538,0.6176,0.6176,1.7271,0.24672857142857144,0.2598,0.3778,0.3778,7,1.4614,0.20877142857142858,0.2099,0.2505,0.2505,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
8,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,11,1,0,12,0,0,0,0,0,0.0,0,0,26,24,2,110,0,22,7.3729000000000005,0.3351318181818182,0.3136,0.4809,0.7084,3.2455,0.14752272727272728,0.12975,0.2748,0.4177,22,4.1274,0.1876090909090909,0.1824,0.2061,0.2907,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,19,2,0,20,0,0,0,0,0,0.0,0,0,41,39,2,78,0,5,2.0877,0.41753999999999997,0.4358,0.6831,0.6831,1.1997,0.23994,0.2184,0.4669,0.4669,5,0.888,0.1776,0.1993,0.2174,0.2174,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,6,0,0,7,0,1,0,0,0,0.0,0,0,17,14,3,101,0,45,12.4447,0.27654888888888884,0.2733,0.4144,0.5976,5.7117,0.1269266666666667,0.1142,0.2214,0.3509,45,6.733,0.1496222222222222,0.1381,0.2066,0.2467,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,12,1,0,13,0,1,0,0,0,0.0,0,0,30,26,4,88,0,25,6.2509,0.250036,0.1948,0.4765,0.6635,2.6926,0.10770400000000001,0.073,0.2682,0.4406,25,3.5583,0.14233200000000001,0.1228,0.2229,0.2455,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
9,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,13,2,0,14,0,0,0,0,0,0.0,0,0,31,28,3,87,0,22,5.8451,0.26568636363636366,0.20145000000000002,0.4719,0.5931,2.407,0.10940909090909091,0.0727,0.2665,0.3649,22,3.4381,0.15627727272727274,0.12295,0.2282,0.2945,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,7,1,0,8,0,0,0,0,0,0.0,0,0,18,16,2,82,0,53,13.0257,0.2457679245283019,0.2036,0.4436,0.5497,4.9725,0.09382075471698113,0.0854,0.2386,0.3297,53,8.0532,0.15194716981132075,0.1203,0.2199,0.2336,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,22,3,0,23,0,0,0,0,0,0.0,0,0,48,45,3,53,0,5,2.2289000000000003,0.44578000000000007,0.4167,0.6156,0.6156,1.203,0.2406,0.2182,0.3705,0.3705,5,1.0259,0.20518,0.1985,0.2451,0.2451,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,7,1,0,8,0,0,0,0,0,0.0,0,0,20,17,3,80,0,53,13.405,0.2529245283018868,0.2573,0.4511,0.5208,4.9885,0.09412264150943396,0.0858,0.2147,0.3042,53,8.4165,0.15880188679245283,0.1706,0.2287,0.3234,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
10,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,5,0,0,6,0,1,0,0,0,0.0,0,0,15,12,3,85,0,59,15.275,0.25889830508474576,0.2566,0.4645,0.5981,6.0678,0.10284406779661016,0.0863,0.2352,0.3785,59,9.2072,0.1560542372881356,0.1704,0.2196,0.2293,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,3,1,0,4,0,0,0,0,0,0.0,0,0,10,8,2,71,0,57,16.4765,0.28906140350877196,0.2708,0.4029,0.5441,6.1886,0.1085719298245614,0.0931,0.2022,0.332,57,10.2879,0.18048947368421053,0.1747,0.2083,0.2121,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,20,2,0,21,0,0,0,0,0,0.0,0,0,43,41,2,39,0,5,1.8516000000000001,0.37032000000000004,0.3567,0.4767,0.4767,0.8865,0.17729999999999999,0.1457,0.2724,0.2724,5,0.9651000000000001,0.19302000000000002,0.1895,0.2164,0.2164,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,7,2,0,8,0,0,0,0,0,0.0,0,0,19,16,3,62,0,45,12.4652,0.27700444444444444,0.2661,0.328,0.4268,4.4215,0.09825555555555555,0.0898,0.1468,0.2365,45,8.0437,0.17874888888888887,0.173,0.2047,0.2346,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
11,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,2,0,0,3,0,1,0,0,0,0.0,0,0,10,6,4,71,0,61,17.9985,0.29505737704918034,0.2714,0.3856,0.5696,6.8337,0.11202786885245902,0.0932,0.1853,0.3568,61,11.1648,0.1830295081967213,0.1783,0.2286,0.2778,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,18,2,0,19,0,0,0,0,0,0.0,0,0,54,38,16,118,0,30,10.3306,0.34435333333333334,0.3571,0.5481,0.5669,4.727,0.1575666666666667,0.17265,0.348,0.3541,30,5.6036,0.18678666666666668,0.1814,0.2166,0.2189,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,01,19,1,0,20,0,1,0,0,0,0.0,0,0,57,40,17,115,0,28,9.8013,0.35004642857142854,0.3499,0.6119,0.6133,4.5992,0.16425714285714285,0.17135,0.3885,0.4089,28,5.2021,0.1857892857142857,0.18035,0.203,0.2248,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,02,23,2,0,24,0,0,0,0,0,0.0,0,0,49,47,2,124,0,5,2.1127000000000002,0.42254,0.4142,0.56,0.56,1.138,0.22759999999999997,0.2254,0.3417,0.3417,5,0.9747,0.19494,0.1888,0.2183,0.2183,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
12,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,03,4,0,0,5,0,1,0,0,0,0.0,0,0,13,10,3,159,0,67,21.9984,0.32833432835820897,0.3172,0.4385,0.5847,9.4284,0.1407223880597015,0.1368,0.2143,0.3611,67,12.57,0.18761194029850747,0.1819,0.2141,0.2604,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
13,known_visit,HIPC,ideal,1.0,19,361,4,5,targets_5_hipc_h1_ideal,objective_tuning_target_load_pilot_25\scenarios\known_visit_g19_t5_n25.csv,00,5,1,0,6,0,0,0,0,0,0.0,0,0,14,12,2,103,0,47,15.5,0.32978723404255317,0.2986,0.4723,0.5897,6.5469,0.13929574468085107,0.1098,0.2345,0.3557,47,8.9531,0.1904914893617021,0.1889,0.2215,0.2378,completed,target_load_horizon_pilot,known,commitment_horizon,1,h1,hipc,HIPC,,ideal,5,2026082105,e4ebd836af9857813608ca9f91cfef30ea406653734842494b8720b8bab73606,objective_tuning_target_load_pilot_25/results/raw/targets_5/h1/ideal/targets_5_hipc_h1_ideal,targets_5_hipc_h1_ideal
