trial_id,trial_mode,algorithm,comm_model,comm_level,grid_size,grid_cells,robot_count,target_count,condition_id,scenario_file,target_locations,completed_target_count,all_targets_visited,final_target_completion_time_s,final_target_completion_sim_time_s,targets_found_by_robot,robot_start_locations,robot_end_locations,events_processed,stall_recoveries_total,trial_status,stage,environment,algorithm_key,commitment_horizon,dga_iterations,comm_label,target_cells_per_robot,out_dir,run_id,failure_type,failure_message,actual_cells_per_robot
40,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(3,7);(0,7);(3,10);(8,3);(3,13);(13,8);(12,6);(7,9);(3,11);(0,11)",10,True,30.431496314229683,30.431496314229683,00:2;01:0;02:4;03:4,"(0,0);(0,4);(0,9);(0,13)","(12,6);(3,8);(13,8);(3,13)",176,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
41,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(8,8);(4,5);(1,2);(8,4);(5,1);(12,13);(0,11);(6,4);(8,12);(0,1)",10,True,27.04074737041155,27.04074737041155,00:3;01:3;02:1;03:3,"(0,0);(0,4);(0,9);(0,13)","(6,3);(8,4);(8,8);(12,13)",161,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
42,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(4,10);(1,2);(0,5);(12,9);(11,12);(12,5);(2,11);(2,9);(11,3);(10,9)",10,True,28.043850308915776,28.043850308915776,00:3;01:1;02:4;03:2,"(0,0);(0,4);(0,9);(0,13)","(12,5);(8,10);(10,9);(12,9)",152,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
43,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(10,3);(7,8);(2,10);(9,0);(6,10);(12,0);(4,9);(1,1);(13,13);(10,9)",10,True,32.122484058711684,32.122484058711684,00:3;01:2;02:4;03:1,"(0,0);(0,4);(0,9);(0,13)","(12,0);(10,3);(13,13);(9,10)",181,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
44,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(2,10);(7,12);(9,9);(2,1);(6,5);(9,13);(1,13);(13,10);(12,1);(8,6)",10,True,27.523449270745083,27.523449270745083,00:2;01:2;02:3;03:3,"(0,0);(0,4);(0,9);(0,13)","(12,1);(10,6);(13,10);(9,13)",159,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
45,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(12,12);(6,8);(8,8);(2,10);(8,1);(0,1);(4,13);(11,0);(2,1);(3,3)",10,True,24.918479222738036,24.918479222738036,00:4;01:1;02:3;03:2,"(0,0);(0,4);(0,9);(0,13)","(11,0);(8,2);(8,8);(12,12)",139,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
46,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(13,3);(10,11);(4,13);(3,12);(11,9);(9,1);(4,3);(12,6);(6,9);(13,11)",10,True,30.35443531338216,30.35443531338216,00:2;01:2;02:4;03:2,"(0,0);(0,4);(0,9);(0,13)","(12,6);(13,3);(13,11);(11,12)",165,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
47,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(3,2);(7,13);(2,5);(4,2);(0,10);(11,0);(10,1);(9,5);(2,2);(10,10)",10,True,25.588358796272576,25.588358796272576,00:5;01:2;02:2;03:1,"(0,0);(0,4);(0,9);(0,13)","(11,0);(9,5);(10,7);(10,11)",139,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
48,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(1,2);(4,0);(6,0);(9,13);(5,13);(6,7);(13,1);(2,11);(6,12);(11,1)",10,True,28.246943542409216,28.246943542409216,00:4;01:1;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(13,1);(10,1);(6,7);(9,13)",160,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
49,known_visit,CBAA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_cbaa,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_007_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_cbaa\task_0825_g14_d50_t10_ideal_cbaa_t25_49.csv,"(3,12);(2,1);(5,3);(7,11);(8,5);(1,0);(5,12);(11,0);(2,5);(1,8)",10,True,28.467265024281637,28.467265024281637,00:4;01:2;02:1;03:3,"(0,0);(0,4);(0,9);(0,13)","(11,0);(8,5);(8,8);(7,11)",175,0,completed,grid_known,known,cbaa,,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/cbaa,g14_d50_t10_ideal_cbaa,,,49.000000
0,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(1,3);(11,7);(6,7);(5,8);(6,3);(13,10);(0,8);(0,10);(4,3);(4,9)",10,True,46.43736248905854,46.43736248905854,00:3;01:3;02:2;03:2,"(0,0);(0,4);(0,9);(0,13)","(13,10);(6,6);(3,7);(5,8)",307,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
1,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(10,8);(3,9);(6,2);(13,10);(10,2);(11,2);(1,5);(11,3);(8,3);(3,4)",10,True,28.511783825914982,28.511783825914982,00:4;01:2;02:3;03:1,"(0,0);(0,4);(0,9);(0,13)","(11,3);(10,3);(12,10);(1,4)",162,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
2,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(9,5);(1,6);(3,2);(12,7);(9,13);(9,10);(4,1);(2,13);(2,2);(1,11)",10,True,29.32036966431406,29.32036966431406,00:3;01:3;02:3;03:1,"(0,0);(0,4);(0,9);(0,13)","(4,1);(12,7);(9,13);(5,13)",184,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
3,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(0,12);(7,11);(9,6);(12,13);(1,5);(8,8);(12,6);(5,2);(13,11);(9,8)",10,True,30.18626830950799,30.18626830950799,00:3;01:1;02:2;03:4,"(0,0);(0,4);(0,9);(0,13)","(12,6);(1,9);(9,8);(12,13)",176,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
4,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(6,0);(12,4);(0,10);(6,10);(10,8);(7,2);(3,0);(2,1);(6,9);(3,5)",10,True,26.490742143675714,26.490742143675714,00:3;01:2;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(6,0);(12,4);(3,4);(10,8)",149,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
5,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(6,3);(11,2);(4,7);(0,7);(8,0);(1,0);(5,12);(10,9);(7,2);(12,5)",10,True,27.791841097738267,27.791841097738267,00:4;01:2;02:2;03:2,"(0,0);(0,4);(0,9);(0,13)","(12,5);(8,2);(8,7);(10,9)",159,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
6,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(8,9);(2,9);(1,9);(5,3);(2,10);(1,0);(2,0);(1,11);(0,5);(4,6)",10,True,16.573821478717957,16.573821478717957,00:2;01:3;02:3;03:2,"(0,0);(0,4);(0,9);(0,13)","(2,0);(5,3);(8,9);(2,10)",105,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
7,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(4,0);(2,13);(8,0);(6,13);(4,6);(9,12);(3,0);(6,12);(1,11);(7,9)",10,True,19.48031711960199,19.48031711960199,00:3;01:2;02:1;03:4,"(0,0);(0,4);(0,9);(0,13)","(8,0);(7,9);(1,11);(9,12)",116,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
8,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(11,5);(1,6);(5,7);(13,5);(4,2);(11,0);(1,7);(8,13);(7,1);(12,13)",10,True,31.285131364988313,31.285131364988313,00:3;01:3;02:2;03:2,"(0,0);(0,4);(0,9);(0,13)","(11,0);(13,5);(6,6);(13,12)",181,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
9,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,/home/agxorin/dcta_local_shard_001_20260801_1552/shards/shard_001_10c_5h/scenarios/grid_known/g14_d50_t10_ideal_acbba/task_0826_g14_d50_t10_ideal_acbba_t00_09.csv,"(10,8);(8,13);(2,13);(10,6);(13,4);(13,7);(6,7);(9,2);(6,2);(7,9)",10,True,30.373118431177225,30.373118431177225,00:2;01:2;02:4;03:2,"(0,0);(0,4);(0,9);(0,13)","(13,2);(13,7);(10,6);(11,10)",162,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
10,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(2,4);(12,12);(11,9);(7,13);(9,8);(4,10);(2,8);(3,2);(12,9);(5,6)",10,True,28.044443787751085,28.044443787751085,00:1;01:3;02:2;03:4,"(0,0);(0,4);(0,9);(0,13)","(5,5);(9,8);(9,6);(11,9)",163,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
11,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(5,6);(11,1);(7,4);(7,5);(2,4);(13,2);(12,13);(5,11);(10,10);(4,5)",10,True,26.641914117281033,26.641914117281033,00:2;01:5;02:2;03:1,"(0,0);(0,4);(0,9);(0,13)","(13,2);(7,4);(12,13);(5,11)",152,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
12,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(11,0);(6,2);(6,7);(9,9);(10,7);(1,7);(12,4);(6,9);(1,12);(4,6)",10,True,34.106600531745855,34.106600531745855,00:3;01:1;02:5;03:1,"(0,0);(0,4);(0,9);(0,13)","(12,4);(6,6);(10,7);(4,9)",211,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
13,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(5,13);(11,13);(13,13);(8,10);(2,7);(6,3);(12,3);(5,3);(8,11);(3,6)",10,True,24.44944951505745,24.44944951505745,00:3;01:2;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(12,3);(8,11);(3,6);(13,13)",137,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
14,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(9,0);(8,8);(0,11);(1,3);(2,2);(7,10);(7,13);(3,4);(0,5);(9,1)",10,True,29.0758185843178,29.0758185843178,00:3;01:2;02:3;03:2,"(0,0);(0,4);(0,9);(0,13)","(9,0);(3,4);(8,8);(1,3)",179,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
15,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(5,0);(2,10);(7,8);(9,1);(12,1);(12,0);(9,6);(4,2);(11,10);(10,7)",10,True,37.7874861955756,37.7874861955756,00:4;01:1;02:4;03:1,"(0,0);(0,4);(0,9);(0,13)","(12,0);(4,2);(9,6);(5,10)",244,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
16,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(7,12);(0,12);(9,0);(9,1);(11,10);(12,3);(4,9);(9,4);(5,13);(7,7)",10,True,27.72063859947291,27.72063859947291,00:2;01:2;02:2;03:4,"(0,0);(0,4);(0,9);(0,13)","(9,1);(12,3);(7,7);(11,10)",161,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
17,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(6,9);(0,5);(4,4);(9,9);(12,11);(4,0);(2,1);(10,11);(12,8);(13,8)",10,True,27.745375542362197,27.745375542362197,00:2;01:4;02:2;03:2,"(0,0);(0,4);(0,9);(0,13)","(2,1);(9,9);(13,8);(12,11)",158,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
18,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(2,4);(6,13);(10,11);(2,3);(3,10);(0,12);(10,5);(2,9);(8,0);(8,13)",10,True,24.33561777551245,24.33561777551245,00:2;01:2;02:3;03:3,"(0,0);(0,4);(0,9);(0,13)","(10,5);(6,2);(10,11);(8,13)",141,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
19,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_002_10c_5h\scenarios\grid_known\g14_d50_t10_ideal_acbba\task_0827_g14_d50_t10_ideal_acbba_t10_19.csv,"(12,11);(9,2);(8,8);(4,9);(2,8);(12,10);(10,10);(0,2);(7,12);(2,10)",10,True,32.84295721181422,32.84295721181422,00:3;01:1;02:4;03:2,"(0,0);(0,4);(0,9);(0,13)","(8,8);(5,9);(12,10);(10,10)",189,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
20,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_10h\scenarios\grid_known\g14_d50_t10_ideal_acbba\dist_s11_0037_missing_only_0061_resume_task_0828_g14_d50_t10_ideal_acbba_t20_29.csv,"(6,13);(7,2);(1,5);(10,1);(13,1);(0,3);(13,12);(6,11);(11,13);(7,5)",10,True,38.10048872166186,38.10048872166186,00:3;01:4;02:0;03:3,"(0,0);(0,4);(0,9);(0,13)","(13,1);(11,13);(6,6);(13,12)",225,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
21,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_10h\scenarios\grid_known\g14_d50_t10_ideal_acbba\dist_s11_0037_missing_only_0061_resume_task_0828_g14_d50_t10_ideal_acbba_t20_29.csv,"(11,13);(11,4);(10,4);(3,13);(3,4);(1,8);(6,6);(4,13);(4,6);(4,7)",10,True,25.38899162704198,25.38899162704198,00:1;01:4;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(3,4);(11,4);(4,7);(11,13)",158,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
22,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_10h\scenarios\grid_known\g14_d50_t10_ideal_acbba\dist_s11_0037_missing_only_0061_resume_task_0828_g14_d50_t10_ideal_acbba_t20_29.csv,"(9,3);(6,13);(6,9);(7,1);(9,10);(7,13);(11,3);(13,12);(8,3);(1,3)",10,True,26.24502472427522,26.24502472427522,00:1;01:4;02:3;03:2,"(0,0);(0,4);(0,9);(0,13)","(7,1);(11,3);(13,12);(7,13)",157,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
23,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_10h\scenarios\grid_known\g14_d50_t10_ideal_acbba\dist_s11_0037_missing_only_0061_resume_task_0828_g14_d50_t10_ideal_acbba_t20_29.csv,"(1,12);(12,4);(13,3);(7,10);(11,8);(10,5);(5,12);(8,6);(1,4);(10,9)",10,True,28.15963503201562,28.15963503201562,00:2;01:3;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(10,5);(13,3);(11,8);(7,10)",159,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
24,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_10h\scenarios\grid_known\g14_d50_t10_ideal_acbba\dist_s11_0037_missing_only_0061_resume_task_0828_g14_d50_t10_ideal_acbba_t20_29.csv,"(12,9);(8,2);(6,8);(2,3);(5,13);(4,1);(9,13);(2,12);(7,10);(13,1)",10,True,35.83820367421391,35.83820367421391,00:3;01:4;02:0;03:3,"(0,0);(0,4);(0,9);(0,13)","(13,1);(12,9);(4,9);(9,13)",226,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
25,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_10h\scenarios\grid_known\g14_d50_t10_ideal_acbba\dist_s11_0037_missing_only_0061_resume_task_0828_g14_d50_t10_ideal_acbba_t20_29.csv,"(10,0);(10,12);(7,13);(6,5);(11,7);(2,13);(5,0);(7,10);(4,5);(11,10)",10,True,23.575303279985977,23.575303279985977,00:2;01:3;02:1;03:4,"(0,0);(0,4);(0,9);(0,13)","(10,0);(11,7);(9,11);(11,10)",131,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
26,known_visit,ACBBA,ideal,1.0,14,196,4,10,g14_d50_t10_ideal_acbba,T:\DCTA_GRID_SHARDS_20260801_153110\shards\shard_011_10c_10h\scenarios\grid_known\g14_d50_t10_ideal_acbba\dist_s11_0037_missing_only_0061_resume_task_0828_g14_d50_t10_ideal_acbba_t20_29.csv,"(12,11);(13,2);(11,1);(4,5);(5,4);(5,2);(13,8);(11,11);(9,3);(6,2)",10,True,30.149966815575386,30.149966815575386,00:1;01:4;02:2;03:3,"(0,0);(0,4);(0,9);(0,13)","(13,1);(13,2);(9,3);(13,8)",164,0,completed,grid_known,known,acbba,3,,ideal,50,runs/known_visit_sensitivity_grid_density_50/raw/grid14/density50/ideal/acbba,g14_d50_t10_ideal_acbba,,,49.000000
